Date,BMA.BA,AGRO.BA,BBAR.BA,CEPU.BA,CRES.BA,COME.BA,EDN.BA,GGAL.BA,IRSA.BA,LOMA.BA,MELI.BA,PAMP.BA,SUPV.BA,TECO2.BA,TGSU2.BA,TXAR.BA,YPFD.BA,CAPX.BA,METR.BA,^MERV
2023-07-04 00:00:00+00:00,1347.27,62.86,907.11,356.85,352.1,35.7,404.35,884.06,446.16,729.3,10137.5,897.85,897.85,621.6,1458.5,414,7869.1,1633.5,235.5,441469
2023-07-05 00:00:00+00:00,1298.13,61.43,890.23,353.71,348.04,36.83,405.9,877.39,442.82,715.05,10598,893.85,893.85,635.15,1424.1,412.5,7729.95,1687,236,436733
2023-07-06 00:00:00+00:00,1225.17,59.29,831.35,340.12,330,36.48,396.9,820.75,429.44,709.35,9929.5,842.3,842.3,624.8,1354.3,411,7278.2,1805,225.5,417549
2023-07-07 00:00:00+00:00,1211.03,59.64,856.59,342.86,346.32,37.76,391.4,827.15,441.88,702.8,9941,863.55,863.55,658,1424.6,413,7427.15,1889.5,220.25,423581
2023-07-10 00:00:00+00:00,1207.22,58.69,850.25,340.81,338.37,37.86,384,803.33,425.37,697.3,9329,850.95,850.95,647.4,1394.55,417,7513.95,1910,221,420773
2023-07-11 00:00:00+00:00,1235.96,65.71,854.74,343.85,334.9,37.32,379.9,811.32,440.26,690.25,9652,856.65,856.65,652.25,1375.8,426,7454.45,1844.5,227.25,422765
2023-07-12 00:00:00+00:00,1265.32,65.12,857.51,352.07,339,39.29,381.65,832.3,447.89,696.6,9843,893.65,893.65,664.25,1394.2,428,7673.65,1885.5,229,431551
2023-07-13 00:00:00+00:00,1360.88,65.71,892.2,363.38,359.38,42.25,418.5,883.16,451.34,734.35,10089,921.8,921.8,672.65,1437.55,448,7975.05,1918,232,451139
2023-07-14 00:00:00+00:00,1345.26,65.71,871.96,361.58,355.03,42.1,414.7,852.41,439.01,734.65,10215.5,925.85,925.85,651.85,1397.7,429,7837.5,1865,229.5,443304
2023-07-17 00:00:00+00:00,1370.99,65.95,898.04,376.22,366.62,45.94,442.8,885.47,441.83,729.35,10465,957.15,957.15,650.85,1448.75,438,8135.7,1928,236.75,456843
2023-07-18 00:00:00+00:00,1405.41,69.88,897.16,369.5,363.56,44.71,438.2,884.74,432.21,720.9,10583,946.4,946.4,636.35,1451.6,436.5,8210.85,1940,240,456881
2023-07-19 00:00:00+00:00,1389.3,70.24,900.81,361.78,351.89,44.36,431.25,871.66,429.7,711.9,10752,926.25,926.25,626.6,1413.15,444,8144.2,1946,240,453207
2023-07-20 00:00:00+00:00,1382.59,75.95,904.84,372.04,358.46,44.26,433.8,890.52,423.23,709.6,10606.5,934.45,934.45,625.3,1428.6,460,8120.35,1875.5,237.25,459108
2023-07-21 00:00:00+00:00,1450.98,80.6,922.82,385.19,366.57,45.2,446.15,920.88,443.19,729.75,10892.5,957.1,957.1,641.25,1481.55,480,8280.2,1901,244.5,472974
2023-07-24 00:00:00+00:00,1405.37,81.19,896.28,379.61,369.29,44.46,436.75,899.85,437.96,748.4,10701.5,950.35,950.35,643.6,1440.05,460.5,8379,2050,241.25,466663
2023-07-25 00:00:00+00:00,1450.71,81.79,911.14,382.2,371.51,44.85,438.5,922.51,445.48,749.8,10704.5,955.3,955.3,667.95,1446.9,456.5,8465.35,2196,239.25,471449
2023-07-26 00:00:00+00:00,1483.7,79.88,923.49,389.87,371.64,44.9,434.1,928.82,440.05,748.75,10625.5,950.4,950.4,687.9,1438.15,446,8388,2399,235.5,471103
2023-07-27 00:00:00+00:00,1376.68,76.19,850.29,366.61,362.81,44.36,410.65,867.86,433.41,727,10616,898.05,898.05,673.45,1339.2,448,7859.2,2409,225.5,450211
2023-07-28 00:00:00+00:00,1422.78,77.26,880.74,369.9,373.23,45.45,423.35,883.69,444.33,733.55,11140.5,903.7,903.7,696.05,1362.45,448.5,8033.3,2608.5,229.75,457788
2023-07-31 00:00:00+00:00,1353,74.76,872.13,361.18,363.1,45.05,408.55,897.4,445.07,733.4,11390,929.85,929.85,684.05,1366.6,436,8220.3,2752,224,457138
2023-08-01 00:00:00+00:00,1293.2,74.88,845.21,357.6,366.57,43.77,410,883.06,439.32,734.2,11323.5,959.95,959.95,674.6,1335.35,430.5,8207.3,2665.5,228,453024
2023-08-02 00:00:00+00:00,1249.12,72.86,819.63,356,356.28,42.34,407.15,864.92,435.45,722.15,11057.5,942.6,942.6,669.8,1308.95,426.5,8081.85,2585.5,213.5,445226
2023-08-03 00:00:00+00:00,1242.58,74.88,806.65,352.72,350.55,41.56,425.4,872.28,436.65,746.35,12720.5,923.4,923.4,668.25,1326.85,408.5,8058.35,2475.5,215,441516
2023-08-04 00:00:00+00:00,1300.19,76.07,836.18,360.44,351.51,40.52,423.75,916.43,451.81,762.2,12652.5,943.75,943.75,677.95,1355.8,414.5,8251.9,2447.5,219,451571
2023-08-07 00:00:00+00:00,1296.56,77.02,828.83,359.69,353.73,39.04,412.7,922.79,452.07,765.9,13504,969,969,670.9,1360.05,414,8315.4,2375.5,214.5,452401
2023-08-08 00:00:00+00:00,1346.15,75.12,855.71,381.5,365.86,39.19,419.85,958.15,465.71,788,13175,980.3,980.3,700.05,1392.15,432.5,8513.95,2237,215.75,466194
2023-08-09 00:00:00+00:00,1321.94,73.45,846.55,377.37,357.7,38.36,412.15,940.42,458.76,762.3,12929.5,989,989,675.7,1414.4,421,8491.45,2205,221,461281
2023-08-10 00:00:00+00:00,1389.52,71.43,882.5,393.16,365.49,38.95,407,977.72,469.52,755.2,13785.5,1030.7,1030.7,675.15,1461.5,412,8611.3,2281,218.5,470381
2023-08-11 00:00:00+00:00,1377.04,70.95,892.83,406.9,371.64,39.39,405.8,968.49,462.41,781.8,13385,1082.6,1082.6,662,1490.4,440.5,8671.15,2354.5,215.75,480253
2023-08-14 00:00:00+00:00,1382.9,76.19,861.08,422.59,406.87,41.41,428.35,943.19,482.43,814.15,14176,1147.9,1147.9,680.85,1523.85,459.5,9294,2566,221,496115
2023-08-15 00:00:00+00:00,1448.2,81.19,902.58,463.08,431.55,42.79,460.8,973.45,502.33,858.25,15035,1259.95,1259.95,712.85,1679,489.5,9864.3,2801,239.75,527243
2023-08-16 00:00:00+00:00,1477.74,92.98,988.42,486.54,465.45,46.38,496.55,1106.86,526.42,908.9,14988.5,1298.05,1298.05,774.55,1804.05,507,10573.5,3037.5,255,563125
2023-08-17 00:00:00+00:00,1493.14,99.05,984.85,494.66,495.53,49.38,516.6,1076.31,554.79,942.85,14912.5,1332.5,1332.5,827.7,1957.8,545.5,11032.3,3171,270.5,582323
2023-08-18 00:00:00+00:00,1512.12,94.17,1019.83,496.1,502.64,48.74,501.3,1069.17,561.06,971.4,14934,1344.15,1344.15,835.05,1930.25,563,10951.6,3335,260,584293
2023-08-22 00:00:00+00:00,1555.94,90.6,1038.65,508.81,504.61,48.4,499.1,1097.78,570.21,974.1,15409.5,1404.7,1404.7,822.5,1947.6,570,10976.3,3547,260.5,593947
2023-08-23 00:00:00+00:00,1618.28,98.81,1092.66,526.73,519.92,48.65,520.1,1174.42,585.72,990.1,15687.5,1426.45,1426.45,843.95,2001.75,588.5,11281.65,3708.5,262,615499
2023-08-24 00:00:00+00:00,1674.19,107.38,1090.77,537.19,506.95,48.1,534.25,1155.48,577,991.85,15472.5,1417.1,1417.1,860,1968.65,576.5,11206.05,3646,269,613509
2023-08-25 00:00:00+00:00,1715.68,114.17,1169.14,552.93,520.3,48.89,542.1,1221.97,583.06,1014.1,15913,1422.45,1422.45,864.6,1996.05,597,11441.65,3933,271,631166
2023-08-28 00:00:00+00:00,1856.89,122.86,1270.94,587.4,548.38,52.39,558.1,1356.45,613.57,1045.45,16331,1500.95,1500.95,931.8,2069.05,600,11736.2,4160.5,296,665524
2023-08-29 00:00:00+00:00,1981.5,132.86,1351.87,589.44,554.69,54.11,570.25,1422.5,615.98,1074.7,17452,1551.9,1551.9,959.8,2075.8,612,11909,4266,312.5,683588
2023-08-30 00:00:00+00:00,1947.75,128.81,1301.77,586.65,546.03,53.96,548.55,1409.05,607.93,1079.6,17881.5,1507.4,1507.4,928.3,2026,627,11700.7,4070,303.5,675841
2023-08-31 00:00:00+00:00,1910.38,120.48,1252.12,559.31,518.17,51.6,530,1372.09,579.87,1038.1,17839,1429.1,1429.1,906.25,1977.25,615,11356.35,4024.5,301.5,653603
2023-09-01 00:00:00+00:00,1832.81,124.76,1193.2,548.65,499.67,51.55,529.8,1314.54,579.71,1004.5,18166.5,1409.95,1409.95,884.5,1924.85,608,10886.65,4197.5,312.5,634792
2023-09-04 00:00:00+00:00,1798.03,119.05,1182.66,540.13,516.78,53.03,533.2,1315.32,578.98,1025.7,18385.5,1430.15,1430.15,878.5,1898.75,601,10787,4029.5,312,633243
2023-09-05 00:00:00+00:00,1690.48,112.38,1116.51,506.76,476.74,50.71,499.05,1243.29,539.74,956.9,18182,1344,1344,836.1,1828.6,553.5,10363,3892.5,294,598133
2023-09-06 00:00:00+00:00,1626.7,113.33,1099.13,498.74,456.66,49.38,483.05,1226.39,543.4,919.35,18084,1307.8,1307.8,810,1777.55,526,10245.95,3757,285.5,583983
2023-09-07 00:00:00+00:00,1522.1,107.38,1028.32,458.35,425.65,46.33,454.3,1135.66,498.1,870.2,17688,1210.25,1210.25,777.1,1682.05,502.5,9615.3,3479,268,548015
2023-09-08 00:00:00+00:00,1446.64,109.05,953.44,443.61,419.17,45.4,445.25,1101.47,490.52,867.1,17592.5,1155.55,1155.55,772.55,1611.75,503,9291.85,3327.5,265.5,532550
2023-09-11 00:00:00+00:00,1412.35,103.93,955.62,430.86,417.16,44.17,430.4,1069.95,506.77,875.5,17474,1117.85,1117.85,768.55,1548.8,469.5,8854.75,3059,243.25,514074
2023-09-12 00:00:00+00:00,1508.67,109.4,1013.95,450.14,446.28,45.2,455.65,1133.38,527.93,884.65,17248.5,1189.2,1189.2,779.65,1667.6,487,9204.55,3108,263,538085
2023-09-13 00:00:00+00:00,1500.3,112.62,994.89,459,454.57,47.12,465.05,1139.45,534.73,909.7,17250.5,1215.6,1215.6,779.55,1706.95,517,9544.35,3270,264,553410
2023-09-14 00:00:00+00:00,1563.77,109.52,1018.11,476.13,455.78,47.41,484.85,1160.72,534.05,910.25,17095,1232,1232,795.6,1754.2,564.5,9648.35,3555.5,271,571753
2023-09-15 00:00:00+00:00,1524.34,107.02,1006.27,461.94,450.76,47.22,486,1133.62,521.93,887.2,17135,1198.95,1198.95,769.25,1681.8,595,9415.5,3750,270.5,567513
2023-09-18 00:00:00+00:00,1567.93,107.14,1017.48,478.57,455.24,47.91,493.9,1157.42,553.96,928,16938.5,1242,1242,786.95,1802.25,629,9640.55,3713,263,585205
2023-09-19 00:00:00+00:00,1517.4,105.83,1003.62,469.26,447.03,46.68,489.7,1133.14,564.88,915.9,16436.5,1229.4,1229.4,796.75,1754.4,630,9578.1,3741,259.5,576676
2023-09-20 00:00:00+00:00,1503.17,102.62,989.26,451.98,440.13,44.51,471.4,1092.1,501.22,906.4,16454.5,1200.2,1200.2,796.15,1678.6,602.5,9509.45,3879.5,250.5,562033
2023-09-21 00:00:00+00:00,1488.31,100.6,955.03,458.25,428.67,42.39,473.75,1065.09,499.14,900.25,16146,1212.05,1212.05,785.95,1631.65,580,9839.15,4235,237.75,553755
2023-09-22 00:00:00+00:00,1463.11,101.55,964.4,451.98,428.25,43.08,468.65,1067.91,524.99,898.85,16022,1212.8,1212.8,786.6,1633.6,581,9640.35,4455,230,553392
2023-09-25 00:00:00+00:00,1455.81,102.38,932.1,442.22,429.88,42.39,462.15,1051.79,545.34,904.15,16360.5,1188.85,1188.85,785.25,1592.55,589,9540.7,4813.5,222.75,548545
2023-09-26 00:00:00+00:00,1369.88,98.45,904.84,439.68,430.13,41.36,478.85,1036.92,516.21,907.35,16312.5,1189.2,1189.2,762.25,1613.3,580.5,9389.2,5170.5,217.75,543252
2023-09-27 00:00:00+00:00,1356.54,106.79,884.06,450.43,446.03,41.65,491.15,1054.89,544.77,959.8,16490.5,1230.6,1230.6,779.85,1679,592.5,10001,5578,222,557024
2023-09-28 00:00:00+00:00,1402.95,111.9,936.64,491.57,476.28,42.74,504.6,1095.74,611.93,1007.05,17386.5,1282.1,1282.1,815.9,1749.1,622.5,10264.4,5759.5,226.75,581469
2023-09-29 00:00:00+00:00,1313.7,107.02,860.49,471.1,465.15,42.1,481.75,1038.96,594.95,999.1,17387,1209.4,1209.4,781.8,1674.65,614,10021.8,5280,223.25,562569
2023-10-02 00:00:00+00:00,1296.52,111.19,867.63,466.12,455.4,42.29,479.95,1013.37,590.16,992,17401,1226.75,1226.75,773.3,1654.7,589.5,10010.7,5115,216.25,556828
2023-10-03 00:00:00+00:00,1300.23,109.17,877.42,465.92,450.34,41.01,460.2,1010.75,580.53,1021.25,17607,1245.15,1245.15,777.1,1674.45,618.5,9963.85,4703,218.5,561427
2023-10-04 00:00:00+00:00,1383.26,108.69,957.05,493.81,485.57,42.29,470.9,1071.12,611.65,1088.4,18548.5,1310.55,1310.55,836.5,1837.2,666.5,10306.3,4805,226.25,593740
2023-10-05 00:00:00+00:00,1395.25,107.74,999.47,502.58,536.07,43.18,495.9,1093.75,624.31,1088.2,18070,1317,1317,900.95,1896.1,730,10294.8,5415,242.75,613072
2023-10-06 00:00:00+00:00,1447.93,105,1006.14,534.6,539.88,45.3,521.25,1073.16,714.48,1056.95,17556.5,1336.3,1336.3,894.05,1907,799,9955.15,5527.5,257,628918
2023-10-09 00:00:00+00:00,1412.04,112.02,990.9,534.31,600.59,47.56,538.65,1052.37,729.04,1089.95,18152.5,1367.9,1367.9,875.45,1952.55,848.5,10543.45,5744.5,254.5,648631
2023-10-10 00:00:00+00:00,1454.65,128.81,1012.95,585.01,666.69,52.44,573.2,1114.24,681.75,1205.3,20030.5,1521.25,1521.25,940.5,2154.85,868,11568.85,5849.5,267,697834
2023-10-11 00:00:00+00:00,1440.64,129.76,1014.88,604.23,674.63,55.34,573.35,1107.78,627.12,1224.4,19155,1524.55,1524.55,974.85,2273.3,923.5,11849.9,5624.5,259,716544
2023-10-12 00:00:00+00:00,1479.35,134.05,1071.79,652.84,676.05,55.54,590.65,1118.66,637.88,1304.05,19508,1570.65,1570.65,1001,2347.45,1073.5,12294.25,5855.5,291,760674
2023-10-17 00:00:00+00:00,1695.85,137.14,1144.06,722.72,736.31,57.46,604.9,1179.42,689.52,1338.1,19896.5,1744.25,1744.25,1104.05,2568.05,1144.5,13618.1,5630,306,823683
2023-10-18 00:00:00+00:00,1606.69,129.52,1075.94,695.82,738.81,55.19,606.65,1144.5,691.01,1272.05,19189.5,1673,1673,1183.6,2608.9,1109.5,13046.5,5401.5,295,798907
2023-10-19 00:00:00+00:00,1505.05,122.62,1001.36,654.63,695.77,53.22,561.45,1095.01,679.05,1282.5,18592.5,1622.9,1622.9,1147.25,2535.4,1104,12156.45,5343.5,275,764079
2023-10-20 00:00:00+00:00,1577.51,129.76,1080.4,701.1,768.16,55.79,588.7,1123.13,695.55,1393.05,19843.5,1738.85,1738.85,1200.65,2594.7,1123,12925.55,5573.5,284,800805
2023-10-23 00:00:00+00:00,1614.79,117.5,1101.31,594.52,653.35,51.9,567.2,1097.2,618.48,1149.05,18563,1534.65,1534.65,1143.15,2270,866.5,11265.65,5383,270,701205
2023-10-24 00:00:00+00:00,1451.47,110.83,992.2,561.1,628.28,48.74,539.6,982.19,606.65,1071.6,18058,1455.5,1455.5,1013.5,2083.25,810,10284.3,5117.5,258.5,654137
2023-10-25 00:00:00+00:00,1520.35,112.14,1082.45,588.24,651.57,50.81,551.15,1052.66,589.81,1123.2,17898,1483.4,1483.4,1101.4,2194.45,890.5,10297.2,5073.5,261,686238
2023-10-26 00:00:00+00:00,1549.13,114.29,1060.91,561,626.19,50.22,548.65,1037.7,595.07,1082.6,17195,1443,1443,1043.65,2105.05,869.5,10030.3,5253.5,260.5,673103
2023-10-27 00:00:00+00:00,1488.66,110.36,1032.22,541.68,580.65,47.76,514.6,995.11,592.03,1065.8,17126,1354.35,1354.35,999.95,1999.65,882.5,9625.8,5015,252,655565
2023-10-30 00:00:00+00:00,1334.74,105.71,908.37,487.64,548.22,45.79,460,923.96,511.72,990.75,17456.5,1273.55,1273.55,914.55,1780.65,755.5,8880.6,4463,232.75,591692
2023-10-31 00:00:00+00:00,1359.49,98.1,961.84,477.13,510.66,45.69,441.5,954.31,495.46,976.85,18015,1275.55,1275.55,860.2,1751.7,706.5,8611.4,4236.5,229,579150
2023-11-01 00:00:00+00:00,1510.6,108.57,1060.19,520.76,544.65,48.55,465.9,1034.54,530.78,1040.2,19266.5,1353.5,1353.5,936.95,1922.9,717.5,9274.95,4850,260.5,616255
2023-11-02 00:00:00+00:00,1613.36,120,1088.54,550.14,563.61,51.99,479.95,1065.72,545.02,1092.9,19482,1374.9,1374.9,979,1943.9,821.5,9586.55,4849.5,262,654095
2023-11-03 00:00:00+00:00,1582.66,13.93,1028.95,527.93,595.9,51.11,493,1049.07,540.53,1070,19938,1333.85,1333.85,960,1830,798,9400,4915.5,260,637284
2023-11-07 00:00:00+00:00,1487.46,27,998.33,513.59,603.75,50.12,462.2,1005.45,525.67,1072.45,19745.5,1260.4,1260.4,921.35,1750.15,766.5,8735.6,4665,256,611207
2023-11-08 00:00:00+00:00,1403.71,24.15,942.01,454.77,558.79,48.6,436.3,974.81,524.12,1004.1,19078,1221.4,1221.4,863.6,1680.3,732,8511.2,4395,238,584970
2023-11-09 00:00:00+00:00,1460.02,23.1,993.33,495.46,590.91,50.47,450.35,1004.24,530.25,1049.05,19491.5,1248.9,1248.9,923.2,1737.5,845,8740.1,4601,239.25,623996
2023-11-10 00:00:00+00:00,1535.57,24.1,1036.51,539.48,589.57,51.11,463.8,1037.9,556.07,1093.45,20078,1303.4,1303.4,977.2,1820.75,919,9399.4,4857,252,660275
2023-11-13 00:00:00+00:00,1494.12,23,986.49,521.41,580.02,51.75,460.95,1009.97,546.86,1053,20290.5,1264.25,1264.25,932.65,1762.05,873.5,8956.95,4671.5,245,636964
2023-11-14 00:00:00+00:00,1467.54,22.05,996.36,540.48,579.49,51.3,470.4,1004.63,537.01,1048.7,20798.5,1294.35,1294.35,929.15,1807.8,838.5,9177.45,4464,239.25,634516
2023-11-15 00:00:00+00:00,1482.08,21.6,985.82,539.43,575.38,50.47,482,1022.94,537.59,1037.3,21059.5,1279.6,1279.6,927,1790.25,813.5,9114.45,4464.5,235.5,629362
2023-11-16 00:00:00+00:00,1397.04,21.05,957.38,508.71,564.72,47.66,473.75,990.49,526.83,1029.3,21231,1232,1232,904.15,1739.45,750.5,8761.95,4280.5,230.5,602278
2023-11-17 00:00:00+00:00,1546.4,21.75,1030.84,558.66,595.95,48.6,513.45,1081.02,533.68,1077.75,21319.5,1326.95,1326.95,941.25,1893.85,791,9652.45,4221.5,238,645080
2023-11-21 00:00:00+00:00,1802.96,26.75,1206.73,704.24,804.33,58.54,680.8,1284.47,624.07,1197.4,21879.5,1613.85,1613.85,1340.65,2485.65,928.5,13379.75,4953,294,792443
2023-11-22 00:00:00+00:00,1855.5,30.6,1158.09,730.59,961.87,61.99,708.65,1274.76,696.08,1270.7,23656,1687.8,1687.8,1472.55,2581.6,1011.5,14920.2,5228.5,325,838617
2023-11-23 00:00:00+00:00,1889.3,33.3,1180.6,797.03,999.16,64.5,790.35,1326.1,820.07,1334.5,24064.5,1806.55,1806.55,1637.95,2823.55,1024.5,15780.25,5314,385.5,878971
2023-11-24 00:00:00+00:00,2273.55,36.65,1422.64,876.61,945.9,64.3,917.8,1477.14,806.22,1280.75,23164,1871.5,1871.5,1568,3218.25,946.5,17396.35,5371.5,445.5,917599
2023-11-27 00:00:00+00:00,2282.14,34,1420.28,744.73,758.26,60.51,744.45,1554.71,737.06,1184.35,22900.5,1710.3,1710.3,1577.6,2640.3,831,15728.2,4939.5,397.5,843665
2023-11-28 00:00:00+00:00,2058.53,31.35,1282.87,699.76,710.89,57.51,680.6,1397.64,717.65,1071.6,22241.5,1566.75,1566.75,1371.4,2399.65,757.5,14407.8,4634,387.5,773420
2023-11-29 00:00:00+00:00,2150.78,34.5,1285.85,705.53,739.3,61.05,668.65,1437.8,737.97,1085.95,22033.5,1574.55,1574.55,1421.7,2361.95,790,14301.45,4689.5,426.5,790377
2023-11-30 00:00:00+00:00,2133.68,36.55,1334.69,741.54,753.8,62.04,736,1461.89,757.66,1163.05,22900,1633.4,1633.4,1495,2410,826,14450,4565,443,813394
2023-12-01 00:00:00+00:00,2357.69,38.95,1410.83,762.76,768.16,64,771.15,1554.51,813.74,1260.05,24820.5,1738.5,1738.5,1557.1,2560.45,919,15296.9,4875,505,870169
2023-12-04 00:00:00+00:00,2217.87,39,1382.82,722.07,753.66,62.15,756.7,1477.87,831.94,1215.95,23590,1693.25,1693.25,1536.5,2415.85,920,14664.55,4993,548,845384
2023-12-05 00:00:00+00:00,2285.05,39.45,1455.56,796.98,801.39,64.65,816.6,1594.34,815.43,1267.75,23858,1806.85,1806.85,1596.4,2493.75,882,16149.25,5204.5,625.5,885270
2023-12-06 00:00:00+00:00,2240.83,39.95,1450.94,839.06,783.55,63.75,810.4,1584.62,835.12,1272.65,24489.5,1800.2,1800.2,1596.05,2511.05,941.5,15800.3,5240,727.5,894502
2023-12-07 00:00:00+00:00,2355.14,43.7,1470.09,862.1,855.54,68.6,853.1,1609.54,860.75,1310.9,26304,1901.1,1901.1,1630.6,2772.5,1004,16489.1,5513,776.5,941830
2023-12-11 00:00:00+00:00,2482.08,48.4,1575.51,908.4,844.97,69.4,926.55,1706.04,869.54,1313.7,27038.5,1938.6,1938.6,1698.05,2896.3,991,17495.35,5691.5,773.5,976823
2023-12-12 00:00:00+00:00,2429.31,58.5,1558.79,975.51,910.13,70.35,1038,1729.84,898.54,1409.9,27673.5,2061.35,2061.35,1752.45,3044.85,1003,18217.15,5763.5,772.5,1010022
2023-12-13 00:00:00+00:00,2538.74,61.3,1586.39,1003.08,911.34,70.65,1041.85,1774.96,905.59,1397.75,27164,2060.35,2060.35,1683.9,3083.4,929,18191.65,5785.5,735,1003484
2023-12-14 00:00:00+00:00,2579.02,57,1561.57,1025.1,902.28,69.95,1024.3,1737.61,907.18,1399.15,26909,2029.6,2029.6,1582.2,3131.2,882,17995.45,5955.5,753.5,989696
2023-12-15 00:00:00+00:00,2414.04,52.6,1433.35,924.88,860.53,67.5,963.65,1605.17,872.29,1315.6,26641.5,1950.55,1950.55,1520.1,3039.1,810,17015.9,5655.5,734,925658
2023-12-18 00:00:00+00:00,2308.15,51.2,1437,917.39,850.81,66.9,1037.6,1599.53,848.59,1301.15,25538,1944.3,1944.3,1528.4,2985.35,815.5,16899.7,5466.5,778,921877
2023-12-19 00:00:00+00:00,2256.09,57.9,1389.12,881.08,833.64,67.1,1004.25,1555.29,837.54,1304.6,25711.5,1939.9,1939.9,1520.8,2847.7,837,16714.45,5310.5,786,914461
2023-12-20 00:00:00+00:00,2355.14,62.4,1470.26,864.2,822.58,66.95,951.75,1626.98,846.8,1305.15,25238.5,1912.15,1912.15,1555.45,2873.95,825,16788.75,5221,808.5,919911
2023-12-21 00:00:00+00:00,2512.42,62.2,1528.39,895.01,812.67,67.95,938.4,1673.75,820.02,1347.7,25269,1919.5,1919.5,1551.9,2880.8,858,17129.9,5404.5,854.5,942904
2023-12-22 00:00:00+00:00,2578.44,58.2,1557.74,921.52,830.83,72.7,938.4,1705.85,820.26,1320.3,24809.5,1949.05,1949.05,1496.7,2930.05,845.5,16866.6,5391,867.5,948474
2023-12-26 00:00:00+00:00,2440.63,53.7,1500.29,888.68,801.75,72.9,935.5,1616.48,793.52,1299.95,23673,1881.25,1881.25,1432.85,2869.8,800,16425.15,5136,808.5,913125
2023-12-27 00:00:00+00:00,2285.54,49.3,1461.06,820.11,757.28,70.05,892.75,1554.51,781.41,1304.4,23147.5,1826.1,1826.1,1327.55,2747.2,769,15696.85,4841.5,752,872972
2023-12-28 00:00:00+00:00,2446.54,52.1,1472.61,867.09,799.25,72.4,931.15,1616.97,792.07,1326.6,24931,1864.05,1864.05,1338.2,2859,816.5,15968.5,4813,740.5,904067
2023-12-29 00:00:00+00:00,2390.1,52.6,1491.13,900.28,821.33,73.4,942,1628.97,824.65,1393.55,25594,1931.6,1931.6,1383,2956.15,849,16688.2,5025,768,929704
2024-01-02 00:00:00+00:00,2496.18,53.6,1482.57,896.68,830.11,73.9,993.95,1637.66,817.99,1393.6,25381.5,1915.35,1915.35,1411.9,3045.3,825,16530.65,5095.5,799,930420
2024-01-03 00:00:00+00:00,2553.38,52.4,1495.54,932.82,848.4,75.65,1043.35,1720.95,839.18,1438.9,26250,2047.1,2047.1,1444.25,3152.25,865,17760,5199.5,803,972412
2024-01-04 00:00:00+00:00,2595.58,51.2,1528.14,968.26,888.1,77.95,1042.9,1748.98,888.16,1453.25,27665,2140.5,2140.5,1521.8,3212.3,933,18085,5243,797.5,1004790
2024-01-05 00:00:00+00:00,2672.97,52.3,1600.37,1039.88,924.85,79.3,1034.3,1835.09,886.81,1536.75,29326,2208.6,2208.6,1647.45,3238.2,1011.5,19014.05,5356,829,1055381
2024-01-08 00:00:00+00:00,2818.53,56.5,1713.35,1134.15,987.96,83.05,1094.85,1940,959.16,1587.8,31524,2366.75,2366.75,1703.2,3411.05,986,19955.75,5526.5,951,1104913
2024-01-09 00:00:00+00:00,2661.69,55.4,1613.26,1106.35,935.56,80.4,1058.3,1838.05,925.13,1563.4,31564.5,2243.95,2243.95,1605.9,3244.4,941,19204.55,5441,1049,1060581
2024-01-10 00:00:00+00:00,2701.44,57.5,1621.45,1122.15,965.98,88.35,1073.05,1863.5,940.48,1582.4,31756,2223.8,2223.8,1579.6,3330.8,947.5,19048.25,5533,1118,1070425
2024-01-11 00:00:00+00:00,2660.98,57,1578.53,1084.8,931.94,89.15,1044.75,1791.62,942.65,1519.2,30614.5,2180.7,2180.7,1546.5,3237.6,919.5,18784.5,5673.5,1146.5,1043924
2024-01-12 00:00:00+00:00,2729.64,55.8,1595.16,1069.8,934.71,87.4,1060.75,1798.23,937.73,1514.45,31517.5,2179.7,2179.7,1519.15,3315.65,886.5,18205.85,5594,1293,1033123
2024-01-15 00:00:00+00:00,2719.03,54.9,1590.71,1066.7,980.29,86.35,1062.65,1793.9,985.17,1512.35,32990.5,2241.35,2241.35,1548.85,3397.2,881,18361,5785,1313,1038358
2024-01-16 00:00:00+00:00,2742.35,55.1,1603.4,1109.7,975.52,88.5,1055.45,1828.19,975.95,1555.15,33581.5,2261.05,2261.05,1627.05,3413.95,920,18086.85,6000,1226,1057770
2024-01-17 00:00:00+00:00,3136.35,59.4,1749.17,1153.6,1011.83,90.35,1107.55,1993.71,999.17,1675.3,34740.5,2400,2400,1723.85,3647.45,971,19106.25,6296,1179,1124212
2024-01-18 00:00:00+00:00,3217.95,67,1801.88,1139.2,1019.95,87.45,1187.45,2047.86,1002.98,1733.05,35367,2404.35,2404.35,1735.35,3564.6,953.5,19622.45,6332,1174,1133638
2024-01-19 00:00:00+00:00,3323.36,64.3,1913.97,1192.6,1048.05,87.85,1294.45,2184.39,1061.09,1792.7,37744,2490.95,2490.95,1932.7,3756,955,20175.2,6229.5,1161,1174875
2024-01-22 00:00:00+00:00,3558.92,63.5,2071,1209.45,1098.72,89.3,1329.7,2333.88,1143.76,1919.35,38194,2552.25,2552.25,2064.35,3865.35,982.5,20531.9,6352.5,1218.5,1219960
2024-01-23 00:00:00+00:00,3496.08,62.4,2039.46,1184,1074.94,91.45,1290,2305.03,1088.5,1880.5,37650,2476,2476,1975,3797.5,1002,20575,6100,1170,1206469
