Date,AGRO,ARCO,AUMN,BBAR,BIOX,BMA,CEPU,CRESY,DESP,EDN,EMB,FSM,GGAL,GLOB,HGLD,IRS,LMSQF,LOMA,MELI,PAM,SUPV,TEO,TGS,TS,TX,VIST,YPF,^GSPC
2019-01-17 00:00:00+00:00,6.631701469421387,7.857703685760498,7.5,9.707840919494629,10.057999610900879,37.25318908691406,8.543248176574707,10.871232032775879,14.210000038146973,26.899999618530273,81.82562255859375,3.509999990463257,24.982215881347656,64.12000274658203,,13.91170883178711,0.12359999865293503,10.424416542053223,342.2300109863281,35.349998474121094,8.49878215789795,13.030746459960938,14.939034461975098,20.302921295166016,20.75492286682129,,14.846129417419434,2635.9599609375
2019-01-18 00:00:00+00:00,6.60407018661499,7.948966026306152,7.25,9.865386009216309,10.057999610900879,38.818023681640625,8.50136947631836,10.887842178344727,14.1899995803833,27.469999313354492,82.21855926513672,3.3399999141693115,26.122777938842773,65.0,,13.544567108154297,0.12399999797344208,10.723723411560059,350.6600036621094,35.77000045776367,8.73896598815918,12.959670066833496,14.929936408996582,20.825706481933594,21.024181365966797,,15.282779693603516,2670.7099609375
2019-01-22 00:00:00+00:00,6.558016300201416,7.775566101074219,7.0,9.325230598449707,10.069999694824219,38.024784088134766,8.275224685668945,10.60547161102295,14.109999656677246,27.0,82.24163818359375,3.450000047683716,25.54856300354004,64.0,,13.822404861450195,0.09440000355243683,10.698067665100098,330.8599853515625,34.970001220703125,8.461830139160156,12.872797012329102,14.602404594421387,20.242929458618164,20.565710067749023,,15.292703628540039,2632.89990234375
2019-01-23 00:00:00+00:00,6.806704521179199,7.620420455932617,7.0,9.415257453918457,10.069999694824219,39.64011001586914,8.333854675292969,10.7134370803833,14.369999885559082,27.100000381469727,82.64998626708984,3.450000047683716,26.571130752563477,63.2400016784668,,13.197270393371582,0.09440000355243683,10.586897850036621,328.8800048828125,34.97999954223633,8.6558256149292,12.785927772521973,14.875348091125488,20.328632354736328,20.420162200927734,,15.143845558166504,2638.699951171875
2019-01-24 00:00:00+00:00,6.686966419219971,8.012849807739258,7.5,9.377744674682617,10.069999694824219,38.92619705200195,8.526496887207031,10.970891952514648,14.550000190734863,27.780000686645508,83.05059051513672,3.4700000286102295,26.35875129699707,64.66999816894531,,13.673562049865723,0.12999999523162842,10.56124210357666,339.1499938964844,35.61000061035156,8.535734176635742,12.833311080932617,14.884446144104004,20.594308853149414,20.798587799072266,,15.540801048278809,2642.330078125
2019-01-25 00:00:00+00:00,6.60407018661499,8.040226936340332,8.25,9.55029582977295,10.069999694824219,39.6617431640625,8.44273853302002,11.045636177062988,15.0,27.239999771118164,82.97354125976562,3.5999999046325684,27.011629104614258,68.04000091552734,,13.733098983764648,0.12999999523162842,10.629655838012695,342.8800048828125,34.58000183105469,8.720489501953125,12.904388427734375,14.966329574584961,21.45133399963379,21.19156265258789,,15.511029243469238,2664.760009765625
2019-01-28 00:00:00+00:00,6.558016300201416,7.976345539093018,8.25,9.790367126464844,10.069999694824219,39.842018127441406,8.627005577087402,11.195127487182617,15.029999732971191,27.90999984741211,82.59606170654297,3.5999999046325684,27.36559295654297,68.29000091552734,,13.723176002502441,0.12999999523162842,10.663862228393555,355.0,34.619998931884766,9.043813705444336,12.983363151550293,15.084603309631348,21.048532485961914,21.067848205566406,,15.243083953857422,2643.85009765625
2019-01-29 00:00:00+00:00,6.585648059844971,7.994597434997559,8.25,10.067946434020996,10.069999694824219,40.89485549926758,8.467865943908691,11.311396598815918,14.979999542236328,27.959999084472656,82.6653823852539,3.75,27.33413314819336,68.8499984741211,,14.388001441955566,0.12999999523162842,10.6895170211792,351.2300109863281,35.09000015258789,9.15466594696045,13.030746459960938,15.102800369262695,21.142805099487305,21.308000564575195,,15.550724983215332,2640.0
2019-01-30 00:00:00+00:00,6.8988118171691895,8.16799545288086,8.75,10.195484161376953,10.069999694824219,41.2121467590332,8.652132987976074,11.170210838317871,15.220000267028809,28.31999969482422,83.25088500976562,3.9000000953674316,27.971269607543945,68.02999877929688,,14.735298156738281,0.1120000034570694,10.766481399536133,362.0199890136719,35.150001525878906,9.50570297241211,12.85700511932373,15.17558479309082,21.365631103515625,21.897462844848633,,15.778973579406738,2681.050048828125
2019-01-31 00:00:00+00:00,7.018550395965576,8.36877155303955,8.5,10.165474891662598,10.09000015258789,41.73134994506836,8.794520378112793,11.195127487182617,15.020000457763672,28.770000457763672,83.88260650634766,4.03000020980835,28.718530654907227,67.5999984741211,,15.320740699768066,0.1120000034570694,11.082890510559082,364.0,35.650001525878906,9.690459251403809,13.022849082946777,15.312055587768555,21.399911880493164,22.13761329650879,,16.225549697875977,2704.10009765625
2019-02-01 00:00:00+00:00,6.880390167236328,8.067607879638672,8.0,10.157973289489746,10.09000015258789,41.810672760009766,8.97878646850586,11.411055564880371,15.510000228881836,29.3799991607666,84.00023651123047,3.9700000286102295,28.458965301513672,67.5199966430664,,14.894062042236328,0.1120000034570694,10.988823890686035,364.6600036621094,35.72999954223633,9.893692016601562,13.109721183776855,15.084603309631348,21.459903717041016,22.079395294189453,,16.374406814575195,2706.530029296875
2019-02-04 00:00:00+00:00,6.8435468673706055,7.994597434997559,7.75,10.398042678833008,10.09000015258789,43.0654411315918,9.288688659667969,11.527325630187988,15.960000038146973,29.0,83.71400451660156,3.940000057220459,29.151165008544922,68.43000030517578,,14.79483413696289,0.1120000034570694,11.082890510559082,368.0799865722656,35.630001068115234,10.438721656799316,13.078131675720215,15.111898422241211,21.74272346496582,22.013898849487305,,16.47364616394043,2724.8701171875
2019-02-05 00:00:00+00:00,6.908022403717041,7.830324649810791,7.75,10.480567932128906,10.09000015258789,43.03659439086914,9.498082160949707,11.577157020568848,16.420000076293945,29.200000762939453,84.27098846435547,3.9700000286102295,29.339948654174805,67.63999938964844,,15.062748908996582,0.1120000034570694,11.082890510559082,363.25,36.9900016784668,10.447959899902344,13.125515937805176,15.148289680480957,21.922698974609375,22.2394962310791,,16.44387435913086,2737.699951171875
2019-02-06 00:00:00+00:00,6.723808765411377,7.766440391540527,8.5,10.052942276000977,10.085000038146973,41.34195327758789,9.422699928283691,11.352921485900879,16.649999618530273,29.190000534057617,83.83773040771484,3.940000057220459,27.916210174560547,67.23999786376953,,14.973444938659668,0.1120000034570694,10.680965423583984,358.9200134277344,36.970001220703125,9.93988037109375,12.588489532470703,14.766170501708984,21.914125442504883,22.24677085876465,,15.98737621307373,2731.610107421875
2019-02-07 00:00:00+00:00,6.677754878997803,7.802945613861084,8.25,9.87289047241211,10.079999923706055,41.0174446105957,8.97878646850586,11.186821937561035,16.479999542236328,29.190000534057617,83.68304443359375,3.8299999237060547,27.68809700012207,66.5,,14.229236602783203,0.1120000034570694,10.26193618774414,358.20001220703125,36.20000076293945,9.81978988647461,12.525311470031738,14.22028636932373,21.279930114746094,22.363208770751953,,15.44156265258789,2706.050048828125
2019-02-08 00:00:00+00:00,6.631701469421387,7.885082721710205,8.0,9.955413818359375,10.079999923706055,41.42127990722656,8.97878646850586,11.361227035522461,16.280000686645508,29.579999923706055,83.3117446899414,3.9000000953674316,28.30950927734375,66.7300033569336,,15.25128173828125,0.1120000034570694,10.26193618774414,347.82000732421875,37.09000015258789,9.967594146728516,12.817516326904297,14.475032806396484,21.057104110717773,22.48692512512207,,15.491181373596191,2707.8798828125
2019-02-11 00:00:00+00:00,6.530384540557861,7.848577976226807,8.25,9.895397186279297,10.079999923706055,41.55107879638672,9.171428680419922,11.145295143127441,17.100000381469727,29.3700008392334,83.11834716796875,3.8299999237060547,28.569080352783203,67.51000213623047,,14.477307319641113,0.10999999940395355,10.210625648498535,350.8299865722656,38.54999923706055,9.995306968688965,12.80172061920166,14.92083740234375,21.365631103515625,22.807125091552734,,15.312551498413086,2709.800048828125
2019-02-12 00:00:00+00:00,6.640912055969238,7.839449882507324,8.25,10.278007507324219,10.079999923706055,42.5678596496582,9.506457328796387,11.186821937561035,17.18000030517578,29.600000381469727,83.42778778076172,3.799999952316284,28.91517448425293,68.0,,14.715452194213867,0.09560000151395798,10.176420211791992,364.0,38.54999923706055,10.180062294006348,12.817516326904297,15.102800369262695,21.734153747558594,23.178272247314453,,15.70950698852539,2744.72998046875
2019-02-13 00:00:00+00:00,6.83433723449707,7.7116851806640625,8.25,9.827876091003418,10.079999923706055,40.974178314208984,9.280313491821289,11.078857421875,17.360000610351562,29.010000228881836,83.43553924560547,3.7699999809265137,27.68809700012207,68.4000015258789,,14.576533317565918,0.09560000151395798,9.885664939880371,360.57000732421875,38.029998779296875,9.773600578308105,12.699054718017578,14.62969970703125,22.20551872253418,23.170991897583008,,15.560648918151855,2753.030029296875
2019-02-14 00:00:00+00:00,6.935654640197754,7.666051387786865,7.75,9.895397186279297,10.020000457763672,41.9044303894043,9.255186080932617,10.91275691986084,17.290000915527344,28.809999465942383,83.65213775634766,3.930000066757202,27.861148834228516,68.26000213623047,,13.99109172821045,0.09560000151395798,10.150765419006348,359.8399963378906,37.81999969482422,9.995306968688965,12.778029441833496,14.584210395812988,22.454055786132812,23.01089096069336,,15.610267639160156,2745.72998046875
2019-02-15 00:00:00+00:00,6.8435468673706055,7.757314682006836,7.5,9.505282402038574,10.020000457763672,41.06792449951172,9.029041290283203,10.81309700012207,17.5,29.0,83.72177124023438,4.010000228881836,27.357725143432617,70.77999877929688,,13.842249870300293,0.09560000151395798,10.039594650268555,363.1000061035156,37.20000076293945,9.81978988647461,12.596388816833496,14.247580528259277,22.976839065551758,22.850791931152344,,15.35224723815918,2775.60009765625
